Date,AAPL,ABBV,ACGL,ADP,AEE,AJG,ALB,ALLE,AMZN,APA,APO,ARE,ATO,AVB,AVGO,AVY,BAX,BLK,CAG,CAH,CDNS,CHTR,CL,CLX,CME,CMS,CPB,CSCO,CTSH,CVS,D,DECK,DELL,DG,DHR,EFX,EQR,ESS,EXC,EXPD,FAST,FFIV,FITB,FSLR,GDDY,GLW,GOOGL,GPN,HBAN,HPQ,HRL,LLY,LMT,LNT,LRCX,LYB,MET,MKC,MPWR,MSFT,MSI,MTD,NCLH,NDSN,NEM,NKE,NRG,NVDA,ORCL,OXY,PH,PKG,PLD,PNC,POOL,PSX,QCOM,REG,ROST,SNPS,SRE,SYY,TAP,TDY,TRV,UAL,UDR,VRTX,VTR,WEC,WMB,WMT,WST,XOM,YUM
2021-03-23,1.220388773356568,0.655017147198028,1.201834396320475,1.025515069696629,0.7605637007703433,0.9259490718755623,1.1391824675466942,1.0619486723118614,0.8852279122650233,1.6470760361170838,1.462589763701928,0.8857007995431403,0.7378624731197517,0.8306262190566476,1.3083916069099393,1.1709496618430149,0.5663766015448999,1.159448509216423,0.3820725153067744,0.803730654881287,1.3356639170740658,0.8362453632995017,0.4523893640687358,0.13535312391737,0.8706622564242977,0.6912366134133974,0.19220889130179056,0.9616506254446194,1.1701085789504404,0.524421821535576,0.6953560747039768,1.3407175033807386,1.118338884873113,0.3609046954114971,0.7895879089959924,0.8386187639381075,0.8331814990199754,0.9047789013573623,1.1825260007303073,0.6953254732541447,0.9143674143277325,0.7436265718185829,1.5037307599574878,1.0547372344965629,1.2764499861182712,1.2306951166414308,1.0803826214081291,1.4685444242800685,1.1041522927967173,1.3081966868385217,0.3336585502838214,0.5740075366721222,0.6693715432840547,0.8184217017120179,1.8092560226710586,1.2323947298461277,1.2791426331949225,0.7099790368624288,1.5864391290503084,1.145097511526873,1.0022933261749252,0.9992023779637432,2.011082282657555,1.1894184133126386,0.6676091002678886,1.018623150431564,1.007233953080666,1.5314715717403857,0.7167733826221113,1.532211154795272,1.3793126076989284,0.7497175354065289,1.0548626692824579,1.1576760833738367,0.8454776342626986,1.2420028604585174,1.171753877914434,1.0379328504142904,1.254995411512888,1.2032496502031271,0.9485270089033712,1.246774212475543,0.6983673467266782,1.0370945404943313,0.8215959299072614,1.4409603117584138,0.9033267761597069,0.886343971637434,1.2398078532002534,0.7431697057785328,0.8536877605441716,0.3376825899892228,0.8102334433354953,0.9910302452620574,1.1291116038532487
2021-03-24,1.231043038592215,0.6894429539720279,1.261922166494048,1.0151698088935592,0.7944923710206934,0.8546440674426096,1.1410287826823882,1.1139172110191318,0.9890850090912953,1.4204669179950546,1.4461238515667003,0.8083375507164555,0.6978580084527324,0.9166023754646642,1.3404956255207165,0.9675457601322401,0.6200368768993672,1.1165623790620782,0.3962930009527325,0.8329487055263588,1.28486641756303,0.8052085163977576,0.5210418787554121,0.16765778040466733,0.8745730318356092,0.7212118334923087,0.19979449375037536,0.9180942791151396,1.1639275755597893,0.589404214133021,0.6334988973288038,1.2459335017980242,1.0426842947639385,0.38179992058636186,0.7981406620058641,0.8254698519751174,0.9868964311741513,1.040086464168637,1.1239616987488161,0.5747441649429307,0.851402766770409,0.7937936261862357,1.4859570107703275,1.1864724847871522,1.1460591573386747,1.2167727546064122,1.1299724381940524,1.3273989578974232,1.2551085376945832,1.3054816869299168,0.27832266487813917,0.6162377234162278,0.730871292790965,0.805246018371766,1.727896521125281,1.2609649937767338,1.2263675655067114,0.6483307466645302,1.5142262438056093,1.1618330061139028,1.098254207064989,0.9873518436051651,1.6370254122376275,1.0248527903147788,0.5046153243770503,0.9253443677937209,0.888337153806064,1.4350331244119081,0.7020517975768521,1.6518575558279593,1.3002023536291833,0.8259601062211037,1.028954333585286,1.1890967466193516,0.8371535454160407,1.3434933965020341,1.279161981789359,1.0294123127307506,1.239715789628521,1.1713641696888515,0.9260799201949287,1.3732646070889585,0.698117550939613,0.9803487210871453,0.8863183094442352,1.2669001522412804,1.0459520882799023,0.821683102702139,1.2900146091107665,0.6429036945296775,0.7207313570607385,0.37721692736207,0.8317344690867664,0.964241126195577,0.9030297697367174
2021-03-25,1.2341908985666166,0.689894283111168,1.268358476624283,1.0161980568963935,0.7892790507544442,0.8591087224200619,1.1265341831582998,1.1050279758654662,0.9978077386870732,1.4191413505790111,1.3835826781094207,0.8027941114623859,0.6964663885367375,0.8951999550658021,1.3373017331720995,0.9697505576179011,0.6230304351835476,1.0997449343707444,0.4008330109168428,0.8440521236069969,1.294302281129098,0.808262031123836,0.5289239690420208,0.17024257364133677,0.8727640001729378,0.7153167497792338,0.21187741039483102,0.9272057467710321,1.1615440373772645,0.5965630435020068,0.6293191358988528,1.2569208154728728,1.0438805406754659,0.3899072823460278,0.7992830669007073,0.8229677662337677,0.9814001320383661,1.02900323494271,1.1288161195060598,0.5710634336102662,0.8623048423429749,0.7889589380568319,1.4899146506372012,1.181556796745523,1.1443902961454788,1.218630321642229,1.1395740928110834,1.321990859386174,1.2592453840022806,1.312672534728925,0.29591403743605316,0.6191809382112152,0.7065864915116251,0.8078017941995792,1.7297774855639472,1.2295266486799385,1.2148956052875652,0.6507984071002326,1.5217361482746619,1.166853855121659,1.0965471973167449,0.9918102222612802,1.58897572668785,1.027112807228307,0.5051567158534191,0.9068842215445201,0.8861207743032574,1.4391865547927336,0.714756021579979,1.6348713033321203,1.2822858588167305,0.8300064954407907,1.0259804840841702,1.1918147242149202,0.8472266416468096,1.325109000106635,1.291488611731519,1.0266436322877146,1.2089030825605651,1.1704384066344065,0.9052505073012815,1.336702802161609,0.702630563576084,0.9628237614015775,0.8968099418769191,1.2491822952416824,1.0356471768463331,0.8366445459648555,1.273234918403233,0.643851950659834,0.7158628960531412,0.3901829005420834,0.8326263356857567,0.9591919258235249,0.8952835333565712
2021-03-26,1.25686807304059,0.6323378148113477,1.1720803487233027,0.9475239144168068,0.7510409974608893,0.8713897584781776,1.2024167834948032,1.0912180397641584,1.0232797983240385,1.579135189149895,1.3712546523526894,0.7812993059931178,0.667469052482415,0.8781718667104659,1.2900979404400168,0.9972869869432834,0.5608669741307196,1.0272046614214894,0.3442053557594264,0.8168319604981057,1.2784823352859123,0.764845344148632,0.4900281625863965,0.11747267243208845,0.7909372069823097,0.6846619752710753,0.16452756904583896,0.9077681603404367,1.2011863610992852,0.5371411672924966,0.5817880158157528,1.2480971972280603,1.025260627108683,0.39146745673711075,0.7689282868385428,0.8267902566834548,0.9546689640153615,1.0034388739047226,1.1435868549267159,0.6124439259935722,0.8415684882736643,0.747387277518882,1.3992816403989496,1.1735613852801228,1.2011025463588387,1.2272303193362635,1.1516409409990573,1.3766597948874162,1.2279232345642375,1.2062647643357505,0.22088340150489746,0.5322250226654748,0.6397143951489368,0.7654374989332886,1.7235475623850742,1.2879517498623487,1.198443727930006,0.6249076642871871,1.5012976546090522,1.1751408478327319,1.036654093111368,1.039096906280037,1.8370636571713592,0.958007160044693,0.5276494030371143,0.8989423123687003,0.8619708589999199,1.4822453639126936,0.6477583221302837,1.6910020870979814,1.3492321803741205,0.7786161796194763,1.0086899618713676,1.1421018898894642,0.8345144825241514,1.3398031314867804,1.2740452990619355,1.0906547544862857,1.243414950620514,1.1921875549465977,0.869806314316474,1.2201361327595062,0.7350939039081068,0.9516189715194947,0.8834466592553972,1.4031003303802643,1.0088424648195735,0.8045214010361682,1.3784989328554802,0.5973141627678544,0.6961402820111589,0.41673152878416836,0.7826246788267824,0.9970703687236391,0.917581880837117
2021-03-29,1.2538755686014096,0.635416346608551,1.1933972998104951,0.9417610737513543,0.7841848509681117,0.8869061081661058,1.175091741373264,1.0834932104087969,1.021741145635114,1.5138306046378882,1.3669140788898408,0.8097034773712307,0.6952266995074089,0.9466478940000337,1.2821935702686158,1.011895191399706,0.5704565362760119,1.0253388402317145,0.35535960695277646,0.8266170014288604,1.2554356590661813,0.7552152040766538,0.516354415295236,0.12135821543380784,0.7965947281811806,0.7178296445007568,0.17923859182122115,0.8991768833670327,1.185710435083422,0.5566718937891582,0.6031745405687068,1.2413762020101966,0.9858643938317914,0.42940911716396263,0.7851373028112,0.8363387283149063,1.0257045208615156,1.0625906378938463,1.1517772795624839,0.6272973784566417,0.8349763462031177,0.7477485973819309,1.4338913162506033,1.1656769401319638,1.2066068682083775,1.2262430574114345,1.1450194440105537,1.3739574258942064,1.249098786477277,1.1971675522090541,0.22957952829192832,0.5428557622523246,0.6549893897069536,0.781972023931015,1.711147814428911,1.2685906402597815,1.1972509051919942,0.6415556182449682,1.4824541249389227,1.1692064479190598,0.9960254457880819,1.0652280811913655,1.7290605778553374,0.9795063490826975,0.5118097474308783,0.912221952881402,0.9214316377674361,1.5037228678821928,0.6540338345786362,1.6782886857865074,1.3369272391280462,0.793532801347987,1.0484443892951012,1.1545598447682393,0.863004051185335,1.3541594769651137,1.2775857004356437,1.0935160220569538,1.2519169745258445,1.1972658922757715,0.8789271285904746,1.2157702976442812,0.7527379210760383,0.9267584513512227,0.9183106800666185,1.4014023122093358,1.0824544607989386,0.800173493522849,1.461458161717562,0.6317909821985905,0.7004696918040095,0.4250567986644653,0.7738192707783349,0.9929731560799668,0.8722804666250884
2021-03-30,1.2716108279916563,0.6255945231691837,1.1698653774075696,0.9292765272833395,0.7633821151156757,0.8791017901978754,1.1929503233772514,1.0765998600163484,1.0305810035641318,1.6480967396249462,1.3914721288425802,0.817742603013298,0.664936392279919,0.9879328942634843,1.2936008642889723,0.9936319080246836,0.5613674147164833,1.0152552859735802,0.35849953437024734,0.7747288615578511,1.2436494450398896,0.758153899445703,0.5150113561879557,0.12533358102612172,0.8026280039532201,0.6872869432953774,0.14957380368421253,0.8930923439975518,1.197740246386053,0.5519083583200378,0.579990881961609,1.2324199614693785,0.9885366787007608,0.44250226666961245,0.8000389021089391,0.8402888041722624,1.0388644510703382,1.0805684314414365,1.1384256300177795,0.6232482611788713,0.8383751290102363,0.7737490396243119,1.485642782042548,1.1732895597779225,1.2111336358080564,1.2303576054518581,1.1513504087422952,1.3705601712241364,1.2449654820655676,1.1739355837740821,0.20797899399667769,0.5353131551634095,0.6651098052819521,0.7538809275794094,1.7107222318948998,1.2807981170240261,1.1794452792859953,0.5991338887296659,1.5070889552609341,1.1536785714307176,1.02758022754838,1.0660823012826017,1.81819177769522,0.9621110095681179,0.5350860708500744,0.9143486223700179,0.9703825051092864,1.5148352438283779,0.6617272998540111,1.7326935501812275,1.3051099087336155,0.764562346642183,1.0379629759553086,1.1573463094519651,0.8460942170343911,1.345179836576829,1.2873505817142612,1.10914823608882,1.2522814530794515,1.2065319236019973,0.9009822874616852,1.2886782457427273,0.7174607056150766,0.909546013545537,0.9105099871722492,1.461958891050839,1.101156276712731,0.7782887859078084,1.5165463967176813,0.6236498284543155,0.7178443123683824,0.40132942322693804,0.7464190963891326,0.9952114488305746,0.8657306005078811
2021-03-31,1.2819684643009874,0.6392096921639026,1.1432296954309815,0.9344945848707003,0.735650310739804,0.8785710861419013,1.201269714031932,1.0686185429765278,1.0380345369104587,1.6658831948180024,1.3710839317447696,0.7965648277529498,0.654564241631012,0.9816347268919868,1.2957808449339059,0.9874639967946065,0.5621233030066868,1.0046366844109882,0.38352619425067735,0.7800641857711647,1.244582135591128,0.7515994036804063,0.5213179452829788,0.12155330342226875,0.8099839430638233,0.6689925639768008,0.14654134079792122,0.8877703790922582,1.1970916284659208,0.5545466620052842,0.553678306046314,1.2160650263552213,0.9916187874971841,0.46114310618974813,0.7970617022708997,0.8350236808290857,1.0423258312441197,1.0800321594334052,1.1459441016222063,0.6261947757980955,0.8341112686022742,0.7593763798571893,1.4620610009476738,1.1743007327932988,1.2005254322700154,1.2195733318871154,1.1710562653706011,1.3577554561510625,1.2455432839332896,1.1649790947701817,0.20843119313042488,0.5413505094170387,0.658158328898977,0.7399338435985587,1.687988862485167,1.289355611683729,1.1642065063610791,0.5977251839030431,1.5207503097520159,1.1565312255191742,1.035618103385667,1.079072336286843,1.8441589415625668,0.9539273839254033,0.5252733122712443,0.9057173328188192,0.9552863350408258,1.5205149255775587,0.6472258734560156,1.77278264771035,1.3122598292232537,0.7461561919669806,1.030297552442359,1.1390547709353056,0.8450215584046501,1.3506232711419226,1.2855542843274577,1.0986563160311655,1.277741480978924,1.2119329895936843,0.8782749898655443,1.2908994338606268,0.7068082625859115,0.9196933072180691,0.9033498883030505,1.4967551169805873,1.095510935491568,0.8004096578637525,1.5072724945651095,0.6099828700592564,0.7347088013269326,0.3972820881317116,0.7503102989491028,1.0125364697272954,0.8578460963169071
2021-04-01,1.2738883070391498,0.6262509436551308,1.1253661859784496,0.9252546687318084,0.6942397115422172,0.8609117658499778,1.2481507775790783,1.0447650189573576,1.0489230931635303,1.7317863607124822,1.336412206220762,0.7950266545014156,0.6365159663662396,0.9697116365688073,1.2959147210431903,0.9814710369108833,0.5525653998131781,0.9827239045130359,0.41016554697641616,0.8153957654744443,1.2798985231561786,0.7400571632958133,0.5237529351114241,0.12897363067562412,0.8074866158229771,0.6420373158853914,0.14396370087410637,0.9007636141433952,1.168390938779241,0.5616439648461276,0.5441553551437411,1.2000648069915665,0.9699931610483356,0.4894995351100996,0.7546586023849856,0.8224666624518169,1.0336786375093805,1.0460830421062797,1.1065282336481586,0.6351637549721137,0.8516650293528617,0.77088256927612,1.453846993004763,1.1582364908899223,1.1801524567062733,1.2105134631241545,1.1677321210579839,1.3490829028411937,1.2319941121792457,1.08534572501231,0.20906407286502263,0.5409552914248041,0.6856984636600142,0.7021961984002574,1.705264987954433,1.2744493454092187,1.144389998945167,0.5999382324209533,1.542952747108504,1.1650924114050965,1.0300600759584229,1.0764196169049343,1.8295355702368754,0.9305480659288106,0.5740850886487386,0.8993904577201431,0.9805430345091798,1.5034151881789868,0.6829768873715175,1.8102196469804333,1.2746903600818518,0.7555317980819565,0.9918887796112646,1.1172029300970818,0.8713141111159076,1.354826226599735,1.316364665127056,1.0928119110984786,1.2737500648030735,1.2366597575453904,0.8362172788533736,1.2754786728825995,0.7225132236822022,0.9019310623190513,0.9064166888728534,1.4122421122205284,1.0575041989724752,0.7738465790559793,1.4479641943528172,0.5802353786062395,0.721930569129038,0.4138225146894206,0.7622636823923573,1.06092986972803,0.8834697533030179
2021-04-05,1.282963419764634,0.6110870408799246,1.1297305892067573,0.9316390149357081,0.6693569550796151,0.8605665782640218,1.2663331866315757,1.0602922289660104,1.0622465794059572,1.6242633244625546,1.3243946848684478,0.8030451330185349,0.6271060975406855,0.9881653088211662,1.2798802444369404,0.9953286963833281,0.5352956251294235,0.9742295951446456,0.41196352638875416,0.8350264563829635,1.2940139546526872,0.7304523678715731,0.5103497345285308,0.11589142617952378,0.8091400606234056,0.6393236367073992,0.12758398431004742,0.8854378626678252,1.1596284555913432,0.5991481633715926,0.5430038588407999,1.1946477938274471,0.9750685653761582,0.47788758179392304,0.7283610886906196,0.8580973898459114,1.0722233160418186,1.0715615825302134,1.100102614128663,0.6263824453001394,0.8594683129311859,0.7634806361747154,1.4326815450504375,1.1203684550532265,1.1586617986013465,1.243848022795017,1.1844366957458754,1.3737698099655977,1.2515205264231406,1.0717810130321759,0.19681221934439655,0.5204809308087072,0.6725751921627434,0.6873431836218182,1.7366008844378693,1.2679997299146664,1.1507535990655644,0.5769340983659113,1.5695338666812386,1.1724366999783646,1.024044359413637,1.0914884006234162,1.9372538961806298,0.9239378334649306,0.5600616629166821,0.907068455018163,0.9682554904143924,1.489329173682725,0.6876190938409725,1.687763097610227,1.2743376018433639,0.7657755014245714,0.9816450482990529,1.1068109887839013,0.888095465892449,1.3345999763329135,1.3141536464346983,1.1381457880881605,1.302815345942622,1.2412781613778057,0.834550679424293,1.2930019043225218,0.7010470825654586,0.8791242245232066,0.9057283289339272,1.481382535519737,1.080516659290044,0.7403807609959049,1.454586506984546,0.5567831530354509,0.679140918435489,0.40377549335389473,0.750239860530005,1.0201623407793863,0.907664231982836
2021-04-06,1.2820548311360607,0.6057265647568316,1.1179450094243735,0.9297242200642454,0.6591386646599263,0.8539188990527222,1.271569616482328,1.0661762311771723,1.0616100749820438,1.688397078286601,1.3433332064707613,0.8037059767167449,0.620361991600024,0.9874583312699382,1.2819645395542603,0.9941113513085019,0.534630509703653,0.9730486373182761,0.42803821686336535,0.8431032730697197,1.2879806636131794,0.729943563188425,0.5090269807984481,0.11118401807324628,0.8238388044358966,0.6286795227577192,0.14179703626892826,0.8843791098039337,1.1601427797409722,0.605181024218887,0.5388206937277813,1.1912081185575698,0.9741471113403021,0.48471748515020036,0.727280162708146,0.8544833984818341,1.0785886461002914,1.0727266019837467,1.0880804882528312,0.626814013588544,0.8621684282624827,0.769232408838579,1.4269553854900634,1.120259459088699,1.1390203982969975,1.238353067502353,1.1812425576174772,1.371035203493171,1.2403964579244238,1.0590586774654243,0.20316338567631306,0.5165849445379787,0.6736793613036499,0.6783202630073774,1.7417142926233284,1.281373735619125,1.1571930918288427,0.5827028057663306,1.5683303983547512,1.1728336947196167,1.0207934752288401,1.0839789905107333,1.9582792258753128,0.929091873435509,0.5548302593175942,0.9062083343168591,0.955778723721971,1.47918845073649,0.6879231051964091,1.711881454386471,1.275728826082215,0.7590996231522694,0.9783820647939535,1.0969113016548127,0.8664931181810054,1.34693499311027,1.3064670060795616,1.1402497311764903,1.2928269192031188,1.23493447503704,0.8337776565489518,1.2894437105130887,0.7169316150738769,0.8820938514673254,0.9015836443229596,1.4907442756038025,1.0853033513420007,0.7374680975744071,1.4591091512171046,0.548870304423589,0.6695875696658747,0.40731227626355365,0.7435465572871797,1.020063737463165,0.8986400394565617
2021-04-07,1.2852647114908675,0.623231276388369,1.086979024245366,0.888777990159039,0.5917625781444247,0.8181826434791031,1.3005868151769204,0.9785346497191907,1.104607719160462,1.7637811412420428,1.2892112067364552,0.7966337558387159,0.5132565426686349,0.9369468050918941,1.3063956424374517,0.9914161659491054,0.5204384636570436,0.9636842264882985,0.47719994312418185,0.8489332179532398,1.2948297748078876,0.7068450446174857,0.4910370103020557,0.08523776716166333,0.8342418884211059,0.5584719586447486,0.22863204583110466,0.8858154869027958,1.0985650609789972,0.6670043244850585,0.4851033585729151,1.1136523905929796,0.9831098619895751,0.4593597810650695,0.7274523338228019,0.8393420897178918,1.0223582153396564,1.004630332077367,1.0260569897257312,0.6493796015980626,0.8706713474857535,0.7824182999948895,1.3478481279236594,1.149304239895615,1.047642373881866,1.2193215528692756,1.1791430318703249,1.2953130082575592,1.234785910362346,1.139551292225513,0.22080318277183744,0.556209032234928,0.6669601805996539,0.6510875719175855,1.6986343759975764,1.3086359705709576,1.1238633231000088,0.5907034328457882,1.5778548291091807,1.1826402066001647,0.9468803340641103,1.0140735731866146,1.8986868228754221,0.8768707816101322,0.5107585683864465,0.8883725320639806,1.0077494483246099,1.4871918430964093,0.6969449143650124,1.8899928681160452,1.212786285654455,0.7502704674599504,0.9392166830825267,1.029183786018041,0.7995744922450091,1.3236608727153965,1.316122275357434,1.133803747419169,1.1577786813868616,1.226458665542703,0.7683855761307603,1.2072320494017477,0.7286486755818606,0.8749639961643432,0.9205457502592805,1.6122127217281372,1.0126020413857866,0.6952568538655198,1.360205270712445,0.4849104751552559,0.7874691319266254,0.3575224955909322,0.7217772610705232,1.0983801499711192,0.806262481830088
2021-04-08,1.285624690003211,0.6234606086613106,1.0869715145299932,0.8893266624222282,0.5914950753779149,0.8192136558996459,1.3010148444367344,0.9781690252053151,1.1043586474695903,1.7626262553861416,1.2882083730542415,0.796228368002712,0.513235686781786,0.9364967096839724,1.3061051728110602,0.9919089722929592,0.5198095551508699,0.9642259690533235,0.47701162550139936,0.8473481192097567,1.2950511800204743,0.7068995041767561,0.4909006498778603,0.08464771580520708,0.8337048307988661,0.5579166781620435,0.22785174308519365,0.8856923630855105,1.0988532989788014,0.6665331515297007,0.4850656019011517,1.1127516295184483,0.9833112607783951,0.4593992306861125,0.72785918621637,0.8398326328230328,1.022079542007091,1.0045206972132714,1.025904594720021,0.6497090537485666,0.870581242731394,0.7823115610344694,1.3477953621099241,1.1487924010082764,1.0484137440845904,1.2193756130522249,1.1789449049319085,1.2958850395139105,1.235253073502157,1.1394457298945693,0.22030086405380273,0.5560329013329386,0.6677774353360817,0.65093487565916,1.6986980543633907,1.308451767863278,1.1237159441036053,0.590722089747815,1.577474045062829,1.1827885696761569,0.9469277385084917,1.0139996730504148,1.8980510852256032,0.876506042208196,0.5101840770654678,0.8868966627416179,1.0078698907828723,1.486659462970927,0.6977048927575578,1.8889087903294048,1.212996308531645,0.7495415154211521,0.9383354187024404,1.0293296604043598,0.7994853768277232,1.3227693898675537,1.3159107166470532,1.1341315317177627,1.1594862090156732,1.2264671313141924,0.7683505663901977,1.2073727271215984,0.7288334008411749,0.8755079842137518,0.9200380527305186,1.6124691087474696,1.0124272905266474,0.6940593857591082,1.3609462037120907,0.48443037633072294,0.7868678495134898,0.35714031499616666,0.7215283316404043,1.0980552281374578,0.8065033188200277
2021-04-09,1.2986254822969898,0.6060392312862557,1.1012700127424642,0.9081585834606536,0.5518591007559318,0.8144979217735749,1.27357318700294,0.9941918240031152,1.11898851673657,1.6841842062044976,1.2749143389280442,0.7589687200235973,0.4940156647669779,0.8885005102612928,1.3135597009378626,0.98020484401631,0.5153936477404708,0.979693660563062,0.4593847064025715,0.8508962212769693,1.2887440039152311,0.6992361830914847,0.4888612945112667,0.08279404051937515,0.841064235281453,0.5224467549891678,0.23422091027246303,0.8883888380399795,1.0674844803161416,0.6504837406189019,0.44192269364694614,1.1286652247638775,0.9703697967955531,0.4690432002083361,0.7038238858096999,0.8177457488257172,0.9907879444933941,0.9593396046527959,1.012286733164872,0.6477002743773121,0.8813940478651083,0.7742406661938509,1.3587922266809171,1.1442985950326043,1.026020799959534,1.2203787894625329,1.1930242895725889,1.284092066586127,1.2172066282290934,1.1474220527385959,0.2332438201302698,0.5453565272497132,0.6741772285681593,0.6111390988992214,1.7078799533146523,1.2958753444492532,1.1173148002766446,0.6097754257929024,1.5812164388769707,1.2039999304637663,0.9433089571133286,1.0054159668434606,1.9189028684678937,0.8771405496186924,0.5113068269862906,0.9040136080831481,0.9735043498963346,1.4946059514151298,0.6909523051405642,1.8513428856451966,1.1981633491250903,0.75182682103983,0.9095598522630426,1.0308344234202187,0.7896941823820748,1.2984322825535788,1.343443020140101,1.0831315484943544,1.1552051327673716,1.2336123497621903,0.7541763951517433,1.2305594779807905,0.7100311311188178,0.8641697618217685,0.9188499588424953,1.5679055047069392,0.9666649567010235,0.7035941103618526,1.3111644130719797,0.45221464352773766,0.8053675350157081,0.3668091904325962,0.7042426441169297,1.0831324509401912,0.7824376504960157
2021-04-12,1.2971090086410926,0.6041534556249373,1.0941381269150494,0.9062667202264677,0.5458570102420344,0.8128217341150611,1.2673882295085457,0.9982949349133573,1.1170300997197185,1.6851468279560047,1.271386927232072,0.7478011463576428,0.49182976905665937,0.8860897475711784,1.3209415570549452,0.9774981651921976,0.5108701567574288,0.9745166955555035,0.45462398598663095,0.8524319791564329,1.2886483732812684,0.6973390197757985,0.4898775529587942,0.0778616581774472,0.8347547536733905,0.5182617080350611,0.22776412404196747,0.8934535995867767,1.0612457107404918,0.6509000496860388,0.4350582229681165,1.1303642833738612,0.9685227733124997,0.46920137351321717,0.7031243822194151,0.8180536227592844,0.9851381872294102,0.9543531132594532,1.007972064762531,0.6526995395541668,0.8776418190095301,0.7708509153916608,1.359538086142991,1.1430093235449632,1.0221042244236944,1.2212771832486102,1.1937570825570556,1.2868620473822079,1.2259756499218877,1.1514884628343565,0.2323395322811782,0.5461434384840036,0.6722636625144837,0.6060380160603314,1.7179494329335232,1.2959395626801584,1.1162709197592704,0.6028595540644137,1.5893325051795053,1.2036447119913667,0.940091131078435,1.0109567770318209,1.9150470508348731,0.8747056379588475,0.48592441848051976,0.9035943052913511,0.9691887490600546,1.4978520841453333,0.689081142708788,1.8710596613437391,1.201599163140725,0.7528928167052712,0.8998077392780047,1.029213140348728,0.7900534638058131,1.3160432115612566,1.3495151004407462,1.0793738504171422,1.1622628497669,1.2361962122809265,0.7445433408268034,1.230886886763514,0.7105209074418569,0.8711147809521432,0.9165034250587084,1.5573839837891523,0.9611462022163417,0.7046017294343583,1.2988975647008543,0.44082092093024955,0.7969080370507369,0.3668462458750917,0.7063035535519215,1.0950012758679644,0.7732251089229021
2021-04-13,1.3015558229868214,0.6054257167646825,1.0890361483286781,0.9056884951285156,0.5406843465483562,0.8076323512470863,1.262492159055787,1.0021432854090238,1.126951299195551,1.7034887910365648,1.2590031751854445,0.7363869723108034,0.4904011916783877,0.8840448709510675,1.3261163380373717,0.9688044730191429,0.5098666150102797,0.9669491018656411,0.4512088856297548,0.8497804111779149,1.2859471467372898,0.6975391991037114,0.4879924523878911,0.07583969966092326,0.830073019677795,0.5169958783241158,0.23037080004104893,0.8958048711121698,1.0583193664167017,0.6482679154712262,0.43257254319969657,1.1231098278612741,0.9634272702049298,0.4724712075596788,0.705514775537054,0.8149508883662158,0.9829019311388619,0.9542158791211198,1.004547399522845,0.6510639395102977,0.8685227414442501,0.7646718636551861,1.3642714118532544,1.147328433252914,1.0204713032903443,1.2177401781523316,1.1940387942732398,1.2799560640714274,1.2290804910331894,1.1517819351864036,0.2297710515069935,0.5441696550362707,0.6744303877806833,0.6011565076806222,1.7187664347523945,1.3017730887665209,1.117242167207833,0.594550735235611,1.5937136326962151,1.203161419758433,0.9340520588829306,1.001909099745823,1.9040798706801465,0.8612563822081983,0.4964872955941832,0.8970672748300645,0.9671504136899979,1.5025994243561,0.6899952305046488,1.8868294599837023,1.197288269534568,0.7534278142680807,0.889596271264744,1.0270089689832858,0.7786248718412264,1.3271338614618364,1.3541049011418356,1.086804097552582,1.1623634636204818,1.2403829434291094,0.7433903905492636,1.2269502828871253,0.7097761168237652,0.8692027153394171,0.9161136298652798,1.556631228379039,0.9547400517385769,0.7087282119943245,1.3004491748385094,0.4359325812434308,0.810011128899807,0.37196541531079325,0.7032394141713704,1.1021391560399578,0.7674298613571989
2021-04-14,1.3075531637129065,0.5923700302884003,1.093940973855349,0.8970118516996004,0.5339364101258148,0.7957704080391198,1.2752118735063755,0.9948667834314124,1.1290875078293108,1.7334904840201668,1.2685684495430551,0.7075779439868415,0.4509432444662078,0.8635034239856485,1.344367341468102,0.9680077222017963,0.49845556516927053,0.9802775774814492,0.4250871946960985,0.8293699441661048,1.282067525291842,0.6848205484302838,0.45627942076876016,0.04508056836681586,0.8159652259076059,0.5079712545948377,0.21342717231748742,0.8839524812276759,1.061130688125146,0.6144935663234872,0.4133401465500031,1.1356504900782645,0.9687722261760942,0.457085540689166,0.7024675265773761,0.7791583452537955,0.9618019686393561,0.9220277464367275,0.9903020034500634,0.6666041209848622,0.832096441547587,0.7664109084015065,1.3748194095362645,1.1468534074443604,1.0385843959443286,1.2274734377333276,1.1929076240201326,1.2897956584068007,1.2518906187552035,1.1500877268748568,0.21043294999616702,0.5214701049398746,0.6580812056989414,0.5689126246105038,1.7242899194925632,1.2960275644285824,1.1158382843383976,0.5875790877354846,1.594460434311412,1.2044045717323146,0.9156284904379491,1.0060365127100184,1.8356243585381664,0.8575762778569285,0.5156384916587716,0.8894980266189141,0.9763363508954267,1.5234076551501325,0.6881296854272911,1.9067352819395293,1.1908927960970044,0.7605276485644518,0.8879002926327121,1.0389830139597185,0.7903306235410228,1.3334838104110551,1.351023225246108,1.0705824580727596,1.1382874126236338,1.2466993299870108,0.7465708845314162,1.213145844514015,0.6793588072881706,0.8672923754843952,0.9046751787339755,1.493310124324911,0.9452011941844857,0.7001657096350125,1.29439184165444,0.40508658185828195,0.8073623210800633,0.3592759769057253,0.7015871051156656,1.1061080311505418,0.7496172821231765
