Date,AAPL,ABBV,ACGL,ADP,AEE,AJG,ALB,ALLE,AMZN,APA,APO,ARE,ATO,AVB,AVGO,AVY,BAX,BLK,CAG,CAH,CDNS,CHTR,CL,CLX,CME,CMS,CPB,CSCO,CTSH,CVS,D,DECK,DELL,DG,DHR,EFX,EQR,ESS,EXC,EXPD,FAST,FFIV,FITB,FSLR,GDDY,GLW,GOOGL,GPN,HBAN,HPQ,HRL,LLY,LMT,LNT,LRCX,LYB,MET,MKC,MPWR,MSFT,MSI,MTD,NCLH,NDSN,NEM,NKE,NRG,NVDA,ORCL,OXY,PH,PKG,PLD,PNC,POOL,PSX,QCOM,REG,ROST,SNPS,SRE,SYY,TAP,TDY,TRV,UAL,UDR,VRTX,VTR,WEC,WMB,WMT,WST,XOM,YUM
2023-01-26,0.03359016026576643,0.17052943175804294,0.36879530401664784,0.12927075585584455,0.0666176236451259,0.32574303180323644,0.4671111370209765,0.019339192911206383,-0.12314302660377059,0.42101869941432896,0.22954566590158818,-0.12645098103112276,0.14987765440462417,-0.24918685151105413,0.25673615732169897,0.03678161056799734,-0.5442575752171874,0.07675196798912705,0.10822700669305368,0.480966193680241,0.42235848662718706,-0.22606368725050488,-0.026798509460800306,-0.11588962389833134,-0.12458633799627553,0.05121201112380902,0.17277409407915786,-0.05409147952571933,-0.13988033511463038,-0.10172306177363843,-0.16005875443410147,0.46141271812747875,-0.17326897017068427,0.1933969777093254,0.09761517447518211,0.084264730706092,-0.25275917628643124,-0.3365716212672193,0.11874039131733898,0.021498425718620356,-0.01659555073397213,-0.297036715970068,-0.1470518891683102,1.0047938259629197,0.25861587391602653,0.12680142680156023,-0.10709202240735166,-0.10202426459937489,0.031360691774147346,-0.05354652981276369,-0.04288590497479363,0.4451821733960581,0.21772891337377825,-0.01192340204534658,0.05004304913355514,0.12212129299695805,0.14122242691871892,-0.1774280971277158,0.408422734443675,0.004152587677953751,0.18493215974750093,0.1932908888073513,-0.010090291638197885,0.10132921990076624,-0.07544597883089015,0.009695590092090091,-0.08620691248443581,0.187854376995742,0.19621704278642998,0.6947911512388024,0.06913266105976824,0.09485327798425745,-0.0640248778290182,-0.1586182248051362,-0.09095562012935073,0.2957310496843213,-0.02313903013094583,0.012153917531160813,0.34881849799915954,0.36691968360501126,0.22723253622419637,0.09685029162515654,0.09502247124403689,0.11262969185113088,0.15487757161114177,0.3276731529821123,-0.22492469761335065,0.42510449920542515,0.0465178167198421,0.03827278777430833,0.12246029768953892,0.10298167849389296,-0.1827048078216523,0.4851696311222681,0.11701923837417146
2023-01-27,0.04527392545299851,0.16247181955569875,0.36289529041078766,0.20261810368753566,0.07515517477486768,0.31057410262825513,0.45627698061954114,0.021065087562743307,-0.09443318499734993,0.4211027260266641,0.22907631641908627,-0.08847081308215403,0.16254554612284755,-0.22501540911133008,0.18982685992902504,0.02946814386907197,-0.5382903911860278,0.07440381448758417,0.1219979535710704,0.4669620601245073,0.4178813068971814,-0.2613887133299364,-0.06548115132866507,-0.06517081318258076,-0.11695274578934281,0.0625667556306879,0.20993435792262763,-0.034342820440120325,-0.12228542170686162,-0.10878546834424015,-0.1503657084815773,0.47795518953283855,-0.19665237575275973,0.2283208519062798,0.11494531389356524,0.07264594623891499,-0.23275638877273397,-0.3049473142496182,0.12372253928575597,0.034240587100538095,0.0009139778671103478,-0.217501315645171,-0.14804425661751763,0.9957438042843617,0.25569833743399123,0.014161199707828788,-0.10998153080555381,-0.11523677222111636,0.03814935331980725,-0.06074630264380078,0.0009262248538855314,0.4426933150053823,0.21309912761549935,-0.0013289678787524076,-0.012899280077323938,0.12870573335898797,0.1289649732450347,-0.14615599741558716,0.3497366384711062,-0.024811536670434346,0.1995301723934955,0.19657969056784208,-0.08277423035653565,0.12707828837052404,-0.06800504207444437,0.008741965390561896,-0.08411487879767578,0.16934326982587586,0.20563007159012478,0.6808728524007213,0.07027176648769037,0.102422236874182,-0.038800316190878516,-0.16308108810398525,-0.05220713643340874,0.28156346226045736,-0.05060298901476905,0.025788971312477444,0.34514799745429187,0.368077089195668,0.2347801436594946,0.08748068734524467,0.10917826881946684,0.09736208953605549,0.15066898343852614,0.30120110448282816,-0.20043424631945056,0.4294755130323956,0.06923585308592853,0.05267061515813731,0.11509798643203346,0.1270414590266286,-0.19305930058244328,0.48004688120739913,0.12375088146077755
2023-01-30,0.04331863042809886,0.15626747363318716,0.3703172987797157,0.2263657432898675,0.0734356036676151,0.3580146310518033,0.41425883373853134,0.021465606575663883,-0.10462995142123827,0.3865099557061415,0.15742017938623815,-0.08375588125032152,0.15595340193125445,-0.22966834658521068,0.20932088140051097,0.016314305322897456,-0.5572364327314069,0.07702194546855805,0.13027754608426095,0.45178274412657665,0.4259232877457437,-0.2857903666969946,-0.05215896844460624,-0.05218676255215663,-0.11804849699863317,0.060927616824458526,0.2156425510389704,-0.01558813712823204,-0.1217199505084426,-0.12336990547828815,-0.14904365322725444,0.45359537344670975,-0.20476902344715928,0.222639433300301,0.10364584924358272,0.07717355302907085,-0.23694055604258799,-0.2940020249157412,0.12894398660348433,0.03583277625922779,0.003349074606589238,-0.2246096859541286,-0.14228359477543864,0.9963344415772524,0.23908962708094902,-0.03088216569981021,-0.1164359798276337,-0.13635631872889217,0.05342966213727429,-0.07015481855077077,0.0002465637732468882,0.45799033163729697,0.22982931555222436,-0.011421554054001998,0.05831933382595279,0.08262459309142148,0.14824819187276517,-0.20894999399423636,0.35201963739669057,-0.03952542918879571,0.22085643654885115,0.1975370008633039,-0.06412919432865251,0.12853716706028329,-0.06295386564065637,-0.001812367700677166,-0.0687987738165921,0.1539649282381693,0.1951717984257081,0.6427715638218162,0.08017138634738846,0.021458744654818587,-0.023568472693848437,-0.15571015174272648,-0.06915749915924621,0.24774329949662413,-0.020556355181666004,0.015109648783777388,0.336898926118976,0.36800696827127394,0.22861323901968578,0.10071466895469838,0.11889395867766385,0.11913503580357544,0.17123364540064387,0.2959768081945166,-0.18984142895882514,0.42625044812928453,0.06588810484547178,0.051665391169129604,0.09290276519412011,0.12992178998000004,-0.2218248100591508,0.4490689010040051,0.138798233450567
2023-01-31,0.0017953958497309425,0.16264558688329117,0.3539217435244358,0.2423145515169121,0.06178872682346301,0.3368162359278092,0.43887892112316956,0.04640448524585735,-0.07911130713944252,0.35165661806128673,0.14678379536840971,-0.08368137956843762,0.16085643328263216,-0.22981326579457173,0.19563645179412367,0.020216161700323587,-0.5526967945524656,0.07622291811772475,0.13072762268886526,0.44573622077838104,0.4174215774501583,-0.35874311386434987,-0.026428347358083925,-0.03746909419917191,-0.11060099411975834,0.06245990654837621,0.2166297368390556,-0.014755341968253441,-0.1266955705639226,-0.1304769794451973,-0.14928303517904654,0.4537864380428666,-0.20438150010136744,0.2460608863090733,0.08880131858418013,0.06725355103090981,-0.23282211600476072,-0.3002052642259356,0.12206525891503116,0.045547599731041784,0.020423571120132916,-0.17954156074414773,-0.14519851550988827,1.023201764163315,0.20797616228333338,-0.11425959653257618,-0.10238542783006849,-0.15763608643261548,0.056959014974239976,-0.08918664805809062,0.001363006969646758,0.4438220972422675,0.22489413708032652,-0.0160091316392316,0.11019307763510669,0.08344881572276977,0.1429662591614002,-0.1977400889622985,0.3843585009589642,-0.01610177265033825,0.23438541517205272,0.20741583648531536,-0.03047362956791904,0.14996882357519362,-0.0535017666425806,0.012036044813864522,-0.07257939066860017,0.16203059636613093,0.21387420199182702,0.6259137086587276,0.10422954262088546,0.026198108536712165,-0.045843330774580804,-0.16154164167808543,-0.05579494114716968,0.18912878490086807,-0.027840851249917427,0.004380714875846468,0.32444204888604355,0.3677393980644335,0.21765570700566536,0.088351091107501,0.13823726647854312,0.10486595629600416,0.17749667228683166,0.3096200527934829,-0.19279501259488596,0.377179655338784,0.06153248495748768,0.05533247243266418,0.10073908956441419,0.14024155534873647,-0.20783816299445956,0.44434654202190166,0.13599534796776602
2023-02-01,-0.0007111847929179021,0.16433641469509344,0.33118257125331985,0.2209169245634399,0.055832042010957816,0.3249922620356014,0.39630734057569417,0.06583513303492708,-0.07575870134190987,0.3291497646649842,0.1580007945443139,-0.08752222963677415,0.16396826072705792,-0.22282156002657927,0.19322453185150704,0.009669596916587614,-0.5376390678952802,0.07550147270673942,0.14026312225761858,0.4482193973958945,0.4221437336178438,-0.3171475826631728,-0.01095943136049957,-0.04065725570306169,-0.12847326146113458,0.06377109213543221,0.212740114326103,-0.010237451946400349,-0.09696948505620193,-0.11053716223933834,-0.17141024666432114,0.4227738032802116,-0.1894788613948777,0.24060438595240238,0.09701960000929372,0.06886421662818809,-0.21813942483305088,-0.2892153338226393,0.11626339786246792,0.09304678935507393,0.049062148235419184,-0.18863995346175064,-0.13002322259996735,0.9841014137489249,0.19481513437966888,-0.08416582775015308,-0.08285056094732027,-0.13913364865817163,0.07317457116590309,-0.06531760963374579,-0.00314082306310904,0.4427211711554019,0.23282866300352806,-0.010890029660871992,0.13952698953009796,0.08216820257471759,0.1259114565110074,-0.21002377251950188,0.395882391371899,0.012421300864067139,0.2341822603329001,0.21029169720246396,-0.013418430797552432,0.14959140199950458,-0.05145290653227704,0.03039692304904771,-0.06701981469298879,0.19105746911803417,0.2331352234610249,0.6018547914677819,0.11643876120609255,-0.009000420365606812,-0.03328057734842199,-0.14849542505328622,-0.042401972732953666,0.15564927062151962,-0.025073561459935376,0.010882851304389317,0.3179799297445187,0.3769188585538483,0.20675152495176513,0.09581595644718509,0.16442993230537098,0.09762035152700531,0.1496855744303345,0.30035464736559264,-0.18759198769889254,0.36687192742022406,0.03312971706800815,0.06179871471117141,0.07741381982750471,0.1328857581127361,-0.16947985087292938,0.4199863409958915,0.10724420919901126
2023-02-02,0.026398357241985932,0.16069560454862183,0.2800203832297971,0.23197997336548826,0.07235382815664747,0.32704154551321934,0.3800195551723053,0.09265695753243819,-0.037734384132000115,0.2849228344549952,0.1346088370429308,-0.05133399726796067,0.18753882346438774,-0.19265890859004642,0.17864077772082357,-0.009626598994329967,-0.5145122314355629,0.0776294951966217,0.1302204540336144,0.469717705256212,0.4111082132258445,-0.30068608718172596,-0.011261070999775014,-0.06675688451496745,-0.13384381356891928,0.08891057410131557,0.20032329471374274,0.012089686986168946,-0.08636874343957864,-0.10996725645863929,-0.1721106562938491,0.3573120707770428,-0.194172658635271,0.22297162172883322,0.09683678376002829,0.06793607379190135,-0.17796653945471075,-0.24898784299862523,0.11965740691745592,0.131528286047866,0.10218023809011967,-0.15263624476077214,-0.12292852652160555,0.9077697902132199,0.17237549773307395,-0.06178000501520296,-0.043969768770059314,-0.14928899442584012,0.06533633883918193,-0.05736772243351104,0.011686046404801333,0.40502242494922364,0.2389554067551222,0.01964082865982391,0.14231976172649474,0.0606527256458504,0.0845436039669905,-0.2138989839622371,0.38950219825407617,0.05318074833061219,0.2168177072442091,0.19875066821725917,-0.026221979320425384,0.1568905498496251,-0.07866923348387682,0.014179585620587664,-0.02509113716305122,0.1867766345119317,0.2257052611301994,0.5672244230082352,0.11884985927750148,0.021235861557815143,0.0079196863032713,-0.15158867734928178,-0.005949585681729228,0.1562851368542713,-0.06311315248796907,0.017041012115405187,0.282808742566945,0.35585538501145264,0.2390471250534949,0.06850962433184882,0.17925365805208918,0.10511233317193604,0.13937228729266268,0.3040837704846551,-0.14789016679981173,0.31483167486392577,0.06883129348092927,0.090747571443675,0.08320562948547172,0.12255615095339892,-0.15641698840608945,0.35143117867389306,0.11218062370835832
2023-02-03,0.06987633879901697,0.16813599182109412,0.27325985764875454,0.22714710013021275,0.06309295110068426,0.3449298948294337,0.3926990813890896,0.10872357013530758,-0.08075658610614098,0.2802051488290436,0.15108049610802857,-0.0699556074581671,0.18102806600866006,-0.240104066396356,0.16456657485676945,0.00198897036287472,-0.5203483817766557,0.08818304658887205,0.14454399243434687,0.5072847071985278,0.40999406052061915,-0.32055167542135266,0.0039471694319229865,0.04919639573259489,-0.14826378317897795,0.08042974897528463,0.21261509710001075,0.003211432704267711,-0.12728993799157165,-0.12167722840168732,-0.20287132382312392,0.337119722852714,-0.20371634937157132,0.24772008977478113,0.09070882502427244,0.04425530193079123,-0.24127372977762687,-0.29077937325905723,0.07133678115002373,0.13279399087197363,0.08555150737794723,-0.1804841605753765,-0.13790878275516166,0.9222165238175732,0.14988219232564365,-0.08022242986285251,-0.13186826668915438,-0.15173293104728042,0.051306945025291074,-0.07363415237793812,0.008094521478906776,0.441075878770158,0.2567853797482884,-0.010424433128166663,0.09747166887299623,0.07327837349983259,0.09405309792594681,-0.21811517157297028,0.3392444454340234,0.04767766168404556,0.2078448159951419,0.20066699126132373,-0.05543701042723777,0.15397783305524643,-0.13722617992409686,0.01751508509039886,-0.06897944743504837,0.15433263198779731,0.22854800388465424,0.5523613664060282,0.15215542791657136,0.04064620914663921,-0.022932138070745175,-0.14882487096832425,-0.04174622441141534,0.1594384539256026,-0.12466710813616719,0.01270534889542506,0.30012069884356535,0.3463949778898838,0.20695171662346082,0.07079490781474762,0.1755098121338243,0.10357071081287536,0.12938255593451495,0.2817407512216863,-0.19494791182109716,0.28474758138783246,0.06939072709233157,0.08554209758993485,0.07634523057738338,0.1310963090687406,-0.197279223532628,0.368571498688409,0.10128837233469672
2023-02-06,0.0401191935271075,0.14405974360806487,0.2915069541540266,0.21266493136676654,0.06793532702361554,0.34944455634041094,0.3733695155357837,0.11078371097640163,-0.05796242775648471,0.29677318074623,0.14968498989984685,-0.05814546823415184,0.17878516283046034,-0.25167932230692663,0.18625827461714153,0.009807645056008011,-0.5662504584656981,0.0679708321374565,0.15085688280827855,0.48272362805518526,0.4208505948587309,-0.34414961414987577,-0.011919527236435473,0.03430291222928671,-0.17911819053737188,0.07586488426478656,0.23370823080385247,-0.019030052588047172,-0.14053594274582826,-0.13597148709999532,-0.17858039095047448,0.3538297326632348,-0.24153969629377808,0.23910237486689867,0.05735470477573448,0.05297890655763763,-0.2593080740212744,-0.2940594349614736,0.045101298199713875,0.12041528303472544,0.0637819973822942,-0.21611376484155012,-0.14088001370884295,0.9661441847472559,0.1448507707557003,-0.10772363707576699,-0.14942375264966085,-0.14606864550967352,0.05739019067948555,-0.10004541836934108,0.010324833497855361,0.44283153459582264,0.2707083298082574,-0.005605338091893414,0.09085675971919815,0.08908330355210604,0.11279010677077042,-0.22468417816398836,0.3477382885585036,0.044887811389692445,0.20754980197844872,0.1739159777229392,-0.02388690803714761,0.13710055924400488,-0.18006944936849437,0.00366167918099772,-0.0509660287791719,0.16650618473084508,0.20499516325009678,0.5531336944536337,0.16650740284205223,0.020250730271044175,-0.03474358847391635,-0.15759104430095894,-0.0598559494279108,0.16680718438728984,-0.11869626028260427,0.00635838456557466,0.3212179985289386,0.34824881417521775,0.22094105245722684,0.07073153462312397,0.16674771278888068,0.10000992438210883,0.1484923094280981,0.29200310311639,-0.21332902123193023,0.31932697300189283,0.06976082926997909,0.0836298934716971,0.0805343538112162,0.10976733813276561,-0.22537438033470136,0.38492690739125024,0.10794731276746454
2023-02-07,0.056928238411446674,0.13967345481167515,0.3087021726458171,0.21697691158599464,0.0753924684923061,0.3462695982600954,0.3747066587105454,0.07352888541039392,-0.20475654749864391,0.3288583655435676,0.14280404012471812,-0.05807421729551957,0.17452635670813632,-0.2371102876244084,0.1879360834418164,0.05498724509680254,-0.5672038796536523,0.053649047523971254,0.14062100167293692,0.487464141519635,0.4235474801039762,-0.34824929404625665,-0.00387643304278063,0.1761641537895094,-0.18720366484435536,0.051753567246461345,0.2469508332485541,-0.018376784999367114,-0.14395112355046885,-0.13272313812409461,-0.1762447201246518,0.4177251985519836,-0.21199207145799173,0.24853793238275299,0.06979303652838863,0.05226079082333026,-0.23357767514320066,-0.2703371836016775,0.04035804196956893,0.1254039690549765,0.09105804963096813,-0.2021454201913437,-0.15938093004225037,0.9627235614163059,0.16018423427878206,-0.0973930051515522,-0.10494932474779066,-0.1306728309805336,0.047391752502516205,-0.09478818287167796,0.012814545835773601,0.4538598335143459,0.2635408346946074,-0.007994277563018624,0.12884327288075992,0.09513462667872857,0.10246502610076033,-0.22884557257638916,0.37161311763408833,0.06847095722354227,0.20101873623375763,0.17357919785940748,0.04858976158760338,0.14479838891468083,-0.1439007817512184,-0.004761321068614381,-0.04475478670803253,0.20359705089815042,0.18758659643982392,0.5742795711596477,0.18963598144268654,0.03141682358439083,-0.029675102168651653,-0.177640733857964,-0.037189418263902374,0.1827714339739344,-0.09519297248127871,0.004479877434793179,0.30829325751135245,0.3481380794755133,0.21561406183579046,0.07706787213783406,0.15745492002762163,0.12016610644580485,0.1580438976926879,0.2906129315417795,-0.17687054108582295,0.33633698489161623,0.0824341151997673,0.08031669395800937,0.07760675946175094,0.11923422768795278,-0.20811392753242444,0.38276769308626785,0.10681871955312029
2023-02-08,0.050099569117010224,0.12015192231537632,0.32784662686990107,0.20958012826712144,0.05425793953947508,0.3404477121176388,0.33988637970156116,0.07638872518920002,-0.21365182335698968,0.31983675176591897,0.16390810706537387,-0.03788782049674342,0.17012306670550287,-0.20734559187458926,0.18185364205190158,0.10233229208095934,-0.5617878550362939,0.04176825942801898,0.13212977307878382,0.4946660971999007,0.42101686835523133,-0.3352389649508963,-0.008392377330900567,0.14032935385096357,-0.11907009501480502,0.021463667225617482,0.2263606183598113,-0.033698573129932255,-0.16233780196812939,-0.10524628791481234,-0.21030790520156623,0.455101497068157,-0.2044524684798846,0.2532099072248432,0.0668592449330377,0.05304030585967085,-0.2132834564734422,-0.23018405908360157,0.02299823100039668,0.126614917673521,0.10817229636298756,-0.2123961512667291,-0.16700880636569335,0.9942994728437953,0.16160445364943266,-0.08777388784481752,-0.1495158306784699,-0.14903447479682227,0.051219994651782084,-0.09135967973987419,-0.01022098084233219,0.44893154239319993,0.25725509854714157,-0.025549760967857545,0.13133641065758636,0.09919181158777018,0.10328689267671143,-0.2408056912726,0.398383381998906,0.08521237929111512,0.20388349359542085,0.1763697541109514,-0.01853811272123953,0.14866873926060428,-0.18188502889188402,-0.008991189155760696,-0.05304507266690212,0.21511516032433356,0.19535997809613775,0.5663055238511759,0.21060076493381827,0.019518823727076126,-0.016229501370210817,-0.1730942438663294,-0.034878643044703055,0.18218772314023476,-0.09020197040285644,0.01276819848995134,0.3305632740178724,0.35283881043084053,0.19461757951658917,0.05587871597774993,0.14857103658618662,0.10976204629836812,0.1511949784690694,0.2792689023062153,-0.13634554350600145,0.2819880826581974,0.09054219060494884,0.061261695526602676,0.0734526980226488,0.12064128272025326,-0.22770423204743323,0.36928794085531946,0.12977099419027258
2023-02-09,0.043566117064395275,0.14368244008681494,0.3275857665075141,0.21060728895401976,0.046985607679716386,0.3304725307827491,0.34453698531711663,0.07535338449390833,-0.22744928181365362,0.3630668094399089,0.164815792209919,-0.01853740958497546,0.1558691874282568,-0.1844875405161884,0.18040740337869887,0.09271248544015584,-0.6943358680208216,0.056899879714601934,0.11722741885418014,0.45331208123760064,0.4329684619018886,-0.33546197837137626,-0.012479373221154501,0.15873359060026065,-0.13692097617768406,0.019423270168046583,0.21734946502394728,-0.02924632517082878,-0.1522602749117609,-0.09886785926550308,-0.23900391736670323,0.4901292052258711,-0.18834122098293235,0.25544082865328904,0.05146239603179479,0.0066334554346030375,-0.18873413068597766,-0.18826653929003526,0.036825008419970856,0.1329546700962545,0.10972313304041088,-0.18968962896437386,-0.17372071825509636,0.999110655648274,0.188227893812476,-0.08262618387597052,-0.17678275172570568,-0.106029285919919,0.034928229014904666,-0.07543911384981714,-0.011949248296649737,0.46790955824280517,0.25145470439912193,-0.03642507082011591,0.15439774130284067,0.10374379316270842,0.09252324988255203,-0.245569923325382,0.5320142628682527,0.07625202595682556,0.21551830827981294,0.18207489228438284,0.002546814547313058,0.14427174353931776,-0.1884220965452808,0.021651042875178633,-0.0428313950914151,0.2493878497791497,0.20736532375828498,0.6129203579006985,0.23686674889576836,0.012982044516496687,-0.007071445675109051,-0.17602412519145239,-0.0327147640643607,0.21351300166786458,-0.09220074744929743,0.0018289009001023133,0.33860325489865917,0.3699540062522352,0.18584466245057427,0.05648206907722201,0.13657764321657492,0.1279245890863657,0.13945302925054925,0.24583621489415894,-0.1299599749870943,0.2924141532691591,0.08648950223660108,0.059489121314990304,0.0860568598165812,0.13244951806324962,-0.200950071317816,0.4153881133693631,0.13963487036668823
2023-02-10,0.06376468230187551,0.1666693039791629,0.3169727578423763,0.2179268291346029,0.0593202145511786,0.3227206786929412,0.3151661531236225,0.05360434434087234,-0.18887457122050663,0.37485600621084264,0.1757865335210606,-0.029099071909711845,0.14005643284848068,-0.2135126421180585,0.17063537786516897,0.07301355918898897,-0.6865234501869271,0.0760485526448343,0.12219455534393867,0.4693146487302261,0.4105223664172089,-0.3232951624031403,-0.004658468540730154,0.169044132167905,-0.16072911478247587,0.04034863992992209,0.2296405605984487,-0.030069822161085984,-0.16963694806647817,-0.04903284395607975,-0.21184498989218398,0.47267998164010583,-0.17855052145487027,0.24924219358771826,0.06380819396591615,0.010648174986110308,-0.21205523424739964,-0.2353722664244276,0.062311117039444704,0.12642140693365095,0.10806014094245231,-0.18051094580532617,-0.1760697303249192,0.9662607682960793,0.2098021489188231,-0.07259428051485088,-0.16429038663356174,-0.05561730647706701,0.03798982214243548,-0.06651978293293254,-0.01791894454686928,0.46494825875277923,0.2696399105604959,-0.013390615655316813,0.10906934288731404,0.07966587936778115,0.08997593602928403,-0.22988711268163026,0.49766186344387126,0.08182426967481111,0.2766091089115828,0.15333703241378963,-0.04390443439091692,0.1403821621367327,-0.18006970693484234,0.026282977550179727,-0.06212036754116088,0.188936662185106,0.19004927385984036,0.5994222763776118,0.19883805791502834,0.00527499818780384,-0.020549962227626825,-0.1731097190851078,-0.049536622004871994,0.2248386524915926,-0.10917733603887092,0.0112757972123948,0.3316516577171962,0.34408915305760257,0.20847846357615618,0.0801552533211906,0.11538751269715664,0.11898731689581965,0.12956122978443402,0.19388056175658175,-0.1426794925097545,0.3076658362671221,0.06221875648594296,0.0826238969408832,0.08043499051789467,0.15473601704293524,-0.17865857089543624,0.43302437863881027,0.12524788936215667
2023-02-13,0.0674497208270923,0.17229830486903613,0.3405781994473732,0.2244206584416664,0.07543782451053938,0.31189475848816234,0.2900860317371435,0.07808791641267165,-0.20569850214116014,0.33507402707994605,0.1507076536259422,-0.014229925880795455,0.15897062002366977,-0.20135694053298414,0.18086827188543664,0.0828049693570577,-0.6931963994829604,0.10162929920250155,0.13409229926598673,0.4751546327773768,0.41484656364090994,-0.32475577074356693,0.0021167556354193874,0.18261781800805538,-0.1483980794245396,0.061192390970460094,0.23960845967967254,-0.014580787381737025,-0.16458094581730556,-0.06443376615991364,-0.21263938641917687,0.4630485363175144,-0.18959209624685408,0.2648583717651554,0.06846463006772066,0.05261151780624646,-0.17554950681874062,-0.21907286158759393,0.0734124565741951,0.1258534487610683,0.12883379655993454,-0.17859865871919847,-0.1884771712428696,1.001191101036693,0.19501237673629201,-0.07458856370589712,-0.18532181278090987,-0.10706755664402524,0.03484398007233555,-0.07662477204275984,0.004064807625683687,0.48109656172058274,0.28834053726630443,0.016667097324980163,0.09034418176001503,0.08815592853892493,0.08821711128424879,-0.20899659462119122,0.4950308122090752,0.10089420942305209,0.31672713559543564,0.16737068182487336,-0.008963129787563499,0.1478426601046247,-0.1420370508800308,0.023084853587466536,-0.03937214007890618,0.18027781416057756,0.2105856030872174,0.5668303856764569,0.21050967837538762,0.019721331648716707,0.002801592457684822,-0.18227646754437435,-0.046865085487151084,0.22847056973028038,-0.08492007560341841,0.031666459262006584,0.3269014998458927,0.34771968979780893,0.2167079268930114,0.04925767814005099,0.11401796290860441,0.12629772144252285,0.1293407468000572,0.16001385174129867,-0.12183517350920234,0.32857278011838337,0.062779676487279,0.10149210965656935,0.08337463251798723,0.1682147696514228,-0.1852333485091822,0.43469202471058743,0.14278242112494297
2023-02-14,0.049015493535866726,0.16062879051641638,0.3743859548069049,0.1998915798134605,0.061158036251321865,0.27649192915276627,0.3022942513464299,0.07861729663459598,-0.2158355563444424,0.3379102591929999,0.19683718307760648,-0.03747845830632372,0.14142411220814224,-0.21237806038266296,0.18618613733733327,0.0829894485657831,-0.693566489257541,0.07739164377950791,0.09245863068813094,0.46913869321562623,0.48900555397174633,-0.33191328018683314,-0.011650769244098098,0.15550986516968002,-0.14494600133499944,0.040444210398450864,0.20564907082380926,-0.016392397593972548,-0.1585752492858971,-0.07891546795949787,-0.23498141786955004,0.4532725012780756,-0.1922176537134022,0.24582090853692717,0.0567930619516827,0.05480796553301207,-0.1777406703906783,-0.21154907698318476,0.08512682554943918,0.13431081504328288,0.11880793916596949,-0.17931905005914436,-0.18467474992942515,0.9940930027814381,0.10098680786907152,-0.08090568623812011,-0.19275729453579465,-0.11608252810741047,0.040369263711020426,-0.07000329808400592,-0.019688039081595922,0.4771620640184247,0.2627719944150564,-0.0001884157655872474,0.12071435570208394,0.09298050102861904,0.07638127059488259,-0.22752939028394675,0.4624087230135625,0.08774731456198859,0.31682229973844306,0.18716148904139257,0.04717967424775508,0.17516957823178303,-0.21172017186090028,0.03451116113076923,-0.04214236450787462,0.24851788273027242,0.2106266991199567,0.5558391861611627,0.21687862497063803,0.02800625862459595,-0.015939352456199783,-0.17151820081736738,-0.054379809911328625,0.21051297815151027,-0.052898105503398525,0.054410391813473485,0.33457069100794623,0.39410401422096936,0.20594458053965237,0.03308508920678128,0.09935219940166741,0.11333274873222353,0.1162698400467592,0.20524166103660058,-0.12951556843679524,0.3255544510765756,0.06408676347660222,0.08142198735553591,0.0837308466553982,0.157417265800807,-0.18847313516683128,0.41916320068085033,0.13238733139124806
2023-02-15,0.053908652260305535,0.1453128600517981,0.3957400392107398,0.2180510755193788,0.07355120324161266,0.29856333157078474,0.305490214296826,0.08610306637707385,-0.22498005475172267,0.3539438536488162,0.19002294434091793,-0.03425956853863566,0.1543777261442292,-0.203099750670476,0.17565497296502516,0.09039048515513426,-0.6907455172698563,0.07663024738138421,0.09904961612465482,0.4689571016785687,0.49996397770991524,-0.33974198262156513,-0.013818703688673903,0.1683401786479135,-0.1277923585432474,0.05081011360828548,0.20760400657306202,0.007032662179093737,-0.158788789334079,-0.06981769467584355,-0.22960883475787983,0.43037949136793685,-0.19410908407936844,0.24753771363111,0.0590366080410876,0.08074667558874785,-0.17441082885969314,-0.20927335047818363,0.09584877737606587,0.13254605368243844,0.11919394542228488,-0.17622018156698036,-0.19359124447222495,1.0392319723403978,0.08733123689272754,-0.07017994951608438,-0.18781745799852967,-0.11387015732721155,0.04677759944904006,-0.0559416933487762,-0.007571373548739399,0.44386686315709484,0.2842675666844168,0.010747054208706973,0.11487290271436701,0.09702670644359226,0.08766710884339933,-0.2271664760718593,0.437980111599274,0.07551342471250864,0.32683437991959535,0.19837575165652424,0.06995492255183097,0.15810855314945552,-0.23949828257239292,0.02221086024437108,-0.006688804892502615,0.20746635959636034,0.20754967571236368,0.5392499032306987,0.2261022200878179,0.02383696833444568,-0.0184271729185563,-0.17456521124607985,-0.05619984371042014,0.21791055335894582,-0.06438675210051974,0.06096778307973891,0.32170296924705505,0.39552919787585455,0.21820543720409158,0.029615461950761094,0.11450550889872442,0.1279088641028501,0.1256313155706047,0.18510489572123653,-0.11693923914208071,0.3294922010333991,0.06226764796638243,0.10220990009013324,0.10037883142564702,0.17490465935723273,-0.1650318699561225,0.4237768585440355,0.1392546937960442
